station_name,year,full_price_tickets,reduced_price_tickets,season_tickets,interchanges,total_entries_exits,region,forecast_2024-25,growth_absolute,growth_percent
cardenden,2022-23,13526,16800,1324,0,31650,,44298.0,6324.0,19.981042654028435
cardenden,2023-24,16632,19652,1690,0,37974,,44298.0,6324.0,19.981042654028435
cardiff bay,2022-23,374458,40950,95556,0,510964,,582792.0,35914.0,7.0286752099952245
cardiff bay,2023-24,408850,37592,100436,0,546878,,582792.0,35914.0,7.0286752099952245
cardiff central,2022-23,5429162,3814512,941348,1132335,10185022,,12813230.0,1314104.0,12.902318718604633
cardiff central,2023-24,6014860,4473338,1010928,1387752,11499126,,12813230.0,1314104.0,12.902318718604633
cardiff queen street,2022-23,1375824,86438,251458,395420,1713720,,1943860.0,115070.0,6.714632495390145
cardiff queen street,2023-24,1455724,91144,281922,433274,1828790,,1943860.0,115070.0,6.714632495390145
cardonald,2022-23,56132,98754,26932,0,181818,,246586.0,32384.0,17.811217811217812
cardonald,2023-24,83022,109478,21702,0,214202,,246586.0,32384.0,17.811217811217812
cardross,2022-23,24116,46878,55254,0,126248,,167336.0,20544.0,16.272733033394587
cardross,2023-24,30764,59014,57014,0,146792,,167336.0,20544.0,16.272733033394587
carfin,2022-23,28352,47264,11604,0,87220,,145980.0,29380.0,33.684934648016515
carfin,2023-24,45114,57826,13660,0,116600,,145980.0,29380.0,33.684934648016515
cark and cartmel,2022-23,16920,61350,5974,0,84244,,85400.0,578.0,0.6861022743459475
cark and cartmel,2023-24,16010,64782,4030,0,84822,,85400.0,578.0,0.6861022743459475
carlisle,2022-23,90582,1607678,102938,301547,1801198,,2405378.0,302090.0,16.771615336015252
carlisle,2023-24,52882,1944646,105760,346949,2103288,,2405378.0,302090.0,16.771615336015252
carlton,2022-23,16706,16276,3864,0,36846,,49394.0,6274.0,17.027628507843456
carlton,2023-24,20600,19094,3426,0,43120,,49394.0,6274.0,17.027628507843456
carluke,2022-23,86938,118336,25496,0,230770,,345054.0,57142.0,24.761450795164016
carluke,2023-24,118982,151518,17412,0,287912,,345054.0,57142.0,24.761450795164016
carmarthen,2022-23,160334,114620,17652,9634,292606,,456386.0,81890.0,27.98643910241075
carmarthen,2023-24,160866,190920,22710,13344,374496,,456386.0,81890.0,27.98643910241075
carmyle,2022-23,28354,51448,12644,0,92446,,152010.0,29782.0,32.21556368041884
carmyle,2023-24,40102,69106,13020,0,122228,,152010.0,29782.0,32.21556368041884
carnforth,2022-23,24468,107334,30598,15713,162400,,186796.0,12198.0,7.511083743842365
carnforth,2023-24,23900,120380,30318,16518,174598,,186796.0,12198.0,7.511083743842365
carnoustie,2022-23,53466,42864,3754,0,100084,,165396.0,32656.0,32.6285919827345
carnoustie,2023-24,76228,52092,4420,0,132740,,165396.0,32656.0,32.6285919827345
carntyne,2022-23,83206,148270,23054,0,254530,,470346.0,107908.0,42.39500255372647
carntyne,2023-24,141532,194202,26704,0,362438,,470346.0,107908.0,42.39500255372647
carpenders park,2022-23,279874,635126,59748,0,974748,,1172596.0,98924.0,10.148674324030416
carpenders park,2023-24,313508,705134,55030,0,1073672,,1172596.0,98924.0,10.148674324030416
carrbridge,2022-23,3098,1742,0,0,4840,Scotland,8248.0,1704.0,35.20661157024794
carrbridge,2023-24,4494,2050,0,0,6544,Scotland,8248.0,1704.0,35.20661157024794
carshalton,2022-23,396536,503250,159550,0,1059336,,1088284.0,14474.0,1.3663275863371018
carshalton,2023-24,426464,497962,149384,0,1073810,,1088284.0,14474.0,1.3663275863371018
carshalton beeches,2022-23,262772,291960,71664,0,626396,,750776.0,62190.0,9.92822431816295
carshalton beeches,2023-24,288560,328110,71916,0,688586,,750776.0,62190.0,9.92822431816295
carstairs,2022-23,8292,4586,628,7067,13506,,43198.0,14846.0,109.92151636309788
carstairs,2023-24,13186,14788,378,205,28352,,43198.0,14846.0,109.92151636309788
cartsdyke,2022-23,21562,40416,13544,0,75522,,115702.0,20090.0,26.601520086862106
cartsdyke,2023-24,31368,51956,12288,0,95612,,115702.0,20090.0,26.601520086862106
castle bar park,2022-23,30360,30664,5646,0,66670,,136458.0,34894.0,52.338383080845965
castle bar park,2023-24,44052,51418,6094,0,101564,,136458.0,34894.0,52.338383080845965
castle cary,2022-23,6894,301942,2978,37749,311814,,307334.0,-2240.0,-0.7183769811490184
castle cary,2023-24,9618,296638,3318,47776,309574,,307334.0,-2240.0,-0.7183769811490184
castleford,2022-23,202048,144044,64364,7980,410456,,437832.0,13688.0,3.334827606369501
castleford,2023-24,202596,161874,59674,17489,424144,,437832.0,13688.0,3.334827606369501
castleton (manchester),2022-23,41128,38684,16154,0,95966,,168618.0,36326.0,37.852989600483504
castleton (manchester),2023-24,35776,77566,18950,0,132292,,168618.0,36326.0,37.852989600483504
castleton moor,2022-23,822,3480,492,0,4794,,6718.0,962.0,20.066750104297036
castleton moor,2023-24,758,4828,170,0,5756,,6718.0,962.0,20.066750104297036
caterham,2022-23,212922,240146,118760,0,571828,,564316.0,-3756.0,-0.6568408682331051
caterham,2023-24,213368,249656,105048,0,568072,,564316.0,-3756.0,-0.6568408682331051
catford,2022-23,264722,261900,160240,142144,686862,,803858.0,58498.0,8.516703500848788
catford,2023-24,306406,275446,163508,175451,745360,,803858.0,58498.0,8.516703500848788
catford bridge,2022-23,578532,872766,382008,53974,1833306,,2880134.0,523414.0,28.550280204177593
catford bridge,2023-24,692980,1156202,507538,63357,2356720,,2880134.0,523414.0,28.550280204177593
cathays,2022-23,524710,76650,97552,0,698912,,947108.0,124098.0,17.755883430245866
cathays,2023-24,621280,87938,113792,0,823010,,947108.0,124098.0,17.755883430245866
cathcart,2022-23,100162,223264,45656,643,369082,,593846.0,112382.0,30.44906010046548
cathcart,2023-24,161936,268472,51056,1118,481464,,593846.0,112382.0,30.44906010046548
cattal,2022-23,14604,40488,9354,0,64446,,84622.0,10088.0,15.653415262390219
cattal,2023-24,12378,52428,9728,0,74534,,84622.0,10088.0,15.653415262390219
causeland,2022-23,138,1450,0,0,1588,South West,2012.0,212.0,13.350125944584383
causeland,2023-24,288,1512,0,0,1800,South West,2012.0,212.0,13.350125944584383
cefn-y-bedd,2022-23,4948,522,162,0,5632,,4520.0,-556.0,-9.872159090909092
cefn-y-bedd,2023-24,4400,500,176,0,5076,,4520.0,-556.0,-9.872159090909092
chadwell heath,2022-23,1575180,2388878,536040,0,4500098,,7440026.0,1469964.0,32.66515529217364
chadwell heath,2023-24,1975504,3352582,641976,0,5970062,,7440026.0,1469964.0,32.66515529217364
chafford hundred lakeside,2022-23,776222,996586,355162,0,2127970,,2535978.0,204004.0,9.586789287442961
chafford hundred lakeside,2023-24,844584,1136588,350802,0,2331974,,2535978.0,204004.0,9.586789287442961
chalfont and latimer,2022-23,287036,409546,12774,0,709356,,941048.0,115846.0,16.33115107224017
chalfont and latimer,2023-24,334498,478458,12246,0,825202,,941048.0,115846.0,16.33115107224017
chalkwell,2022-23,538456,326776,317464,0,1182696,,1267052.0,42178.0,3.5662587850132237
chalkwell,2023-24,556790,382680,285404,0,1224874,,1267052.0,42178.0,3.5662587850132237
chandlers ford,2022-23,39188,72510,17108,0,128806,,162802.0,16998.0,13.196590220952439
chandlers ford,2023-24,39770,89264,16770,0,145804,,162802.0,16998.0,13.196590220952439
chapel-en-le-frith,2022-23,13454,41956,9308,0,64718,,84354.0,9818.0,15.170431719150775
chapel-en-le-frith,2023-24,10368,56420,7748,0,74536,,84354.0,9818.0,15.170431719150775
chapelton (devon),2022-23,110,76,8,0,194,South West,178.0,-8.0,-4.123711340206185
chapelton (devon),2023-24,130,56,0,0,186,South West,178.0,-8.0,-4.123711340206185
chapeltown (south yorkshire),2022-23,147374,81748,54054,0,283176,,377144.0,46984.0,16.59180156510439
chapeltown (south yorkshire),2023-24,113062,165190,51908,0,330160,,377144.0,46984.0,16.59180156510439
chappel and wakes colne,2022-23,7182,14690,6304,0,28176,,29348.0,586.0,2.079784213515048
chappel and wakes colne,2023-24,7778,15738,5246,0,28762,,29348.0,586.0,2.079784213515048
charing (kent),2022-23,24226,29890,21472,0,75588,,103444.0,13928.0,18.426205217759435
charing (kent),2023-24,29616,36846,23054,0,89516,,103444.0,13928.0,18.426205217759435
charing cross (glasgow),2022-23,406148,707030,196828,0,1310006,,1700838.0,195416.0,14.917183585418691
charing cross (glasgow),2023-24,552552,793116,159754,0,1505422,,1700838.0,195416.0,14.917183585418691
charlbury,2022-23,56194,182174,18982,0,257350,,293702.0,18176.0,7.062755002914319
charlbury,2023-24,58792,199116,17618,0,275526,,293702.0,18176.0,7.062755002914319
charlton,2022-23,361020,584994,223372,50945,1169386,,1176114.0,3364.0,0.2876723340282849
charlton,2023-24,353664,590630,228456,28059,1172750,,1176114.0,3364.0,0.2876723340282849
chartham,2022-23,28114,33726,17974,0,79814,,93990.0,7088.0,8.880647505450172
chartham,2023-24,35038,37330,14534,0,86902,,93990.0,7088.0,8.880647505450172
chassen road,2022-23,17736,4406,10688,0,32830,,36062.0,1616.0,4.922327139811148
chassen road,2023-24,18708,4924,10814,0,34446,,36062.0,1616.0,4.922327139811148
chatelherault,2022-23,15724,29834,16354,0,61912,,84332.0,11210.0,18.10634448895206
chatelherault,2023-24,21876,37624,13622,0,73122,,84332.0,11210.0,18.10634448895206
chatham,2022-23,598184,870308,541836,6950,2010328,,2334696.0,162184.0,8.067539227429554
chatham,2023-24,674462,958058,539992,1324,2172512,,2334696.0,162184.0,8.067539227429554
chathill,2022-23,1064,264,20,0,1348,,1180.0,-84.0,-6.231454005934718
chathill,2023-24,912,312,40,0,1264,,1180.0,-84.0,-6.231454005934718
cheadle hulme,2022-23,239606,215138,108912,6267,563656,,672676.0,54510.0,9.670792114339243
cheadle hulme,2023-24,197784,325122,95260,6471,618166,,672676.0,54510.0,9.670792114339243
cheam,2022-23,322732,343444,124186,0,790362,,896442.0,53040.0,6.710848952758357
cheam,2023-24,349952,374700,118750,0,843402,,896442.0,53040.0,6.710848952758357
cheddington,2022-23,17766,23904,6344,0,48014,,87998.0,19992.0,41.637855625442576
cheddington,2023-24,25578,34124,8304,0,68006,,87998.0,19992.0,41.637855625442576
chelford (cheshire),2022-23,17538,17426,5022,0,39986,,42262.0,1138.0,2.845996098634522
chelford (cheshire),2023-24,17402,18188,5534,0,41124,,42262.0,1138.0,2.845996098634522
chelmsford,2022-23,2229958,2065034,1489592,43397,5784584,,7291600.0,753508.0,13.026139822673505
chelmsford,2023-24,2520118,2478998,1538976,29258,6538092,,7291600.0,753508.0,13.026139822673505
chelsfield,2022-23,252746,125020,100466,0,478232,,620260.0,71014.0,14.849278174609811
chelsfield,2023-24,295360,144210,109676,0,549246,,620260.0,71014.0,14.849278174609811
cheltenham spa,2022-23,438688,1453782,72782,221843,1965252,,2124836.0,79792.0,4.060140887784366
cheltenham spa,2023-24,429674,1552318,63052,234752,2045044,,2124836.0,79792.0,4.060140887784366
chepstow,2022-23,101694,60608,16972,0,179274,,241922.0,31324.0,17.472695427111574
chepstow,2023-24,109184,83898,17516,0,210598,,241922.0,31324.0,17.472695427111574
cherry tree,2022-23,7788,18868,5956,0,32612,,35596.0,1492.0,4.575003066355943
cherry tree,2023-24,7986,18138,7980,0,34104,,35596.0,1492.0,4.575003066355943
chertsey,2022-23,150586,123096,277466,0,551148,,666468.0,57660.0,10.461799734372619
chertsey,2023-24,180346,171890,256572,0,608808,,666468.0,57660.0,10.461799734372619
cheshunt,2022-23,782896,1193460,149370,231588,2125726,,2760082.0,317178.0,14.920925838983951
cheshunt,2023-24,888906,1398272,155726,291373,2442904,,2760082.0,317178.0,14.920925838983951
chessington north,2022-23,145352,167188,64140,0,376680,,542008.0,82664.0,21.945417861314645
chessington north,2023-24,179404,214282,65658,0,459344,,542008.0,82664.0,21.945417861314645
chessington south,2022-23,118364,109540,47402,0,275306,,354582.0,39638.0,14.397797360028477
chessington south,2023-24,135532,131470,47942,0,314944,,354582.0,39638.0,14.397797360028477
chester,2022-23,1300792,2650564,170236,688851,4121592,,5333288.0,605848.0,14.69936859349494
chester,2023-24,1491176,3026536,209728,810657,4727440,,5333288.0,605848.0,14.69936859349494
chester road,2022-23,161434,215390,112258,0,489082,,697106.0,104012.0,21.26678143951321
chester road,2023-24,196284,256976,139834,0,593094,,697106.0,104012.0,21.26678143951321
chester-le-street,2022-23,14508,92054,11524,0,118086,,187902.0,34908.0,29.561506021035516
chester-le-street,2023-24,20712,120054,12228,0,152994,,187902.0,34908.0,29.561506021035516
chesterfield,2022-23,224944,1160114,64962,164810,1450020,,1635820.0,92900.0,6.406808181956111
chesterfield,2023-24,257214,1209816,75890,168473,1542920,,1635820.0,92900.0,6.406808181956111
chestfield and swalecliffe,2022-23,20564,31910,27958,0,80432,,107444.0,13506.0,16.791824149592202
chestfield and swalecliffe,2023-24,21612,38114,34212,0,93938,,107444.0,13506.0,16.791824149592202
chetnole,2022-23,708,1340,0,0,2048,South West,2428.0,190.0,9.27734375
chetnole,2023-24,780,1448,10,0,2238,South West,2428.0,190.0,9.27734375
chichester,2022-23,652686,1251822,530076,40719,2434584,,2458344.0,11880.0,0.48796837570607543
chichester,2023-24,662216,1305058,479190,44044,2446464,,2458344.0,11880.0,0.48796837570607543
chilham,2022-23,10412,24008,13880,0,48300,,71148.0,11424.0,23.652173913043477
chilham,2023-24,13468,30694,15562,0,59724,,71148.0,11424.0,23.652173913043477
chilworth,2022-23,8802,11384,3526,0,23712,,27976.0,2132.0,8.991228070175438
chilworth,2023-24,9870,10898,5076,0,25844,,27976.0,2132.0,8.991228070175438
chingford,2022-23,620392,975842,99214,0,1695448,,2384016.0,344284.0,20.30637330074411
chingford,2023-24,721112,1204490,114130,0,2039732,,2384016.0,344284.0,20.30637330074411
chinley,2022-23,39006,42620,11618,1356,93244,,111056.0,8906.0,9.551284801166831
chinley,2023-24,38342,51944,11864,1974,102150,,111056.0,8906.0,9.551284801166831
chippenham,2022-23,270908,1036244,137722,26946,1444874,,1711266.0,133196.0,9.218520092409442
chippenham,2023-24,307330,1144808,125932,22518,1578070,,1711266.0,133196.0,9.218520092409442
chipstead,2022-23,34918,35810,10122,0,80850,,75478.0,-2686.0,-3.322201607915894
chipstead,2023-24,34302,36134,7728,0,78164,,75478.0,-2686.0,-3.322201607915894
chirk,2022-23,42122,28676,2204,0,73002,,94122.0,10560.0,14.46535711350374
chirk,2023-24,44718,35288,3556,0,83562,,94122.0,10560.0,14.46535711350374
chislehurst,2022-23,375852,402486,85954,0,864292,,1053160.0,94434.0,10.926168470840873
chislehurst,2023-24,414280,455840,88606,0,958726,,1053160.0,94434.0,10.926168470840873
chiswick,2022-23,215156,274156,100006,0,589318,,703338.0,57010.0,9.673894230279748
chiswick,2023-24,237410,297832,111086,0,646328,,703338.0,57010.0,9.673894230279748
cholsey,2022-23,48868,117984,45546,0,212398,,268914.0,28258.0,13.304268401774028
cholsey,2023-24,58260,132624,49772,0,240656,,268914.0,28258.0,13.304268401774028
chorley,2022-23,112578,374724,72834,0,560136,,683776.0,61820.0,11.03660539583244
chorley,2023-24,118070,434606,69280,0,621956,,683776.0,61820.0,11.03660539583244
chorleywood,2022-23,186714,257424,11258,0,455396,,579968.0,62286.0,13.677326985744276
chorleywood,2023-24,212204,294250,11228,0,517682,,579968.0,62286.0,13.677326985744276
christchurch,2022-23,103302,265886,31372,0,400560,,458880.0,29160.0,7.2798082684242065
christchurch,2023-24,108608,286912,34200,0,429720,,458880.0,29160.0,7.2798082684242065
christs hospital,2022-23,30726,63942,25054,0,119722,,159286.0,19782.0,16.523278929520053
christs hospital,2023-24,37164,75452,26888,0,139504,,159286.0,19782.0,16.523278929520053
church and oswaldtwistle,2022-23,12616,23092,9814,0,45522,,48774.0,1626.0,3.571899301436668
church and oswaldtwistle,2023-24,13864,22480,10804,0,47148,,48774.0,1626.0,3.571899301436668
church fenton,2022-23,24574,67686,24458,9705,116718,,174770.0,29026.0,24.86848643739612
church fenton,2023-24,21434,101006,23304,11259,145744,,174770.0,29026.0,24.86848643739612
church stretton,2022-23,60992,33560,16084,0,110636,,99744.0,-5446.0,-4.922448389312701
church stretton,2023-24,48888,42838,13464,0,105190,,99744.0,-5446.0,-4.922448389312701
cilmeri,2022-23,328,432,0,0,760,Wales,988.0,114.0,15.0
cilmeri,2023-24,494,380,0,0,874,Wales,988.0,114.0,15.0
city thameslink,2022-23,3174524,2339446,925444,1984,6439414,,7640414.0,600500.0,9.325382713395971
city thameslink,2023-24,3643268,2450422,946224,285886,7039914,,7640414.0,600500.0,9.325382713395971
clacton-on-sea,2022-23,133518,421448,150950,0,705916,,879344.0,86714.0,12.283897800871491
clacton-on-sea,2023-24,155088,452336,185206,0,792630,,879344.0,86714.0,12.283897800871491
clandon,2022-23,49676,51728,17700,0,119104,,181488.0,31192.0,26.18887694787749
clandon,2023-24,53768,74768,21760,0,150296,,181488.0,31192.0,26.18887694787749
clapham (north yorkshire),2022-23,2210,6740,190,0,9140,,9212.0,36.0,0.39387308533916854
clapham (north yorkshire),2023-24,1828,7118,230,0,9176,,9212.0,36.0,0.39387308533916854
clapham high street,2022-23,461570,653798,271606,0,1386974,,1368466.0,-9254.0,-0.6672078928660523
clapham high street,2023-24,482304,628066,267350,0,1377720,,1368466.0,-9254.0,-0.6672078928660523
clapham junction,2022-23,6535950,10262910,3991290,19090976,20790150,,24926246.0,2068048.0,9.947249057847106
clapham junction,2023-24,7280966,11495038,4082194,20383396,22858198,,24926246.0,2068048.0,9.947249057847106
clapton,2022-23,537286,918016,234848,3,1690150,,2701042.0,505446.0,29.905393012454518
clapton,2023-24,687498,1221960,286138,0,2195596,,2701042.0,505446.0,29.905393012454518
clarbeston road,2022-23,3246,2576,544,0,6366,,8746.0,1190.0,18.693056864593153
clarbeston road,2023-24,3364,3728,464,0,7556,,8746.0,1190.0,18.693056864593153
clarkston,2022-23,98942,187954,23516,0,310412,,507688.0,98638.0,31.776477713490458
clarkston,2023-24,150612,232500,25938,0,409050,,507688.0,98638.0,31.776477713490458
claverdon,2022-23,1402,982,788,0,3172,,9500.0,3164.0,99.74779319041615
claverdon,2023-24,1632,1290,3414,0,6336,,9500.0,3164.0,99.74779319041615
claygate,2022-23,158232,147894,104674,0,410800,,515068.0,52134.0,12.690847127555987
claygate,2023-24,172948,179996,109990,0,462934,,515068.0,52134.0,12.690847127555987
cleethorpes,2022-23,19486,171622,3538,0,194646,,310618.0,57986.0,29.79049145628474
cleethorpes,2023-24,21792,228590,2250,0,252632,,310618.0,57986.0,29.79049145628474
cleland,2022-23,31686,45140,11942,0,88768,,131144.0,21188.0,23.868961788031722
cleland,2023-24,43898,56252,9806,0,109956,,131144.0,21188.0,23.868961788031722
clifton (manchester),2022-23,180,12,16,0,208,North West,196.0,-6.0,-2.8846153846153846
clifton (manchester),2023-24,138,64,0,0,202,North West,196.0,-6.0,-2.8846153846153846
clifton down,2022-23,416130,95198,97312,0,608640,,934464.0,162912.0,26.766561514195587
clifton down,2023-24,532762,130960,107830,0,771552,,934464.0,162912.0,26.766561514195587
clitheroe,2022-23,57306,169200,60664,0,287170,,249314.0,-18928.0,-6.5912177455862375
clitheroe,2023-24,44718,160356,63168,0,268242,,249314.0,-18928.0,-6.5912177455862375
clock house,2022-23,313200,369388,95734,1896,778322,,1160726.0,191202.0,24.565925156940185
